"year","treatment","plant.height","grain.yield","grain.weight","genetic_group"
2013,"rainfed",250,9.656,262,"Stiff_Stalk"
2013,"rainfed",280,13.466,251,"Lancaster"
2013,"rainfed",255,9.808,238,"Other"
2013,"rainfed",275,11.021,268,"Stiff_Stalk"
2013,"rainfed",290,9.87,249,"Other"
2013,"rainfed",265,8.919,284,"Other"
2013,"rainfed",270,10.565,252,"Lancaster"
2013,"rainfed",280,10.015,276,"Iodent"
2013,"rainfed",235,9.155,286,"Lancaster"
2013,"rainfed",270,8.375,285,"Other"
2013,"rainfed",265,10.185,259,"Other"
2013,"rainfed",250,8.367,260,"Other"
2013,"rainfed",285,11.659,249,"Stiff_Stalk"
2013,"rainfed",255,8.863,274,"Other"
2013,"rainfed",240,11.471,282,"Lancaster"
2013,"rainfed",250,8.248,247,"Other"
2013,"rainfed",275,11.637,226,"Other"
2013,"rainfed",235,9.884,266,"Other"
2013,"watered",235,8.749,249,"Stiff_Stalk"
2013,"watered",240,9.216,230,"Other"
2013,"watered",250,6.385,232,"Other"
2013,"watered",265,11.002,260,"Lancaster"
2013,"watered",260,7.587,303,"Iodent"
2013,"watered",250,8.383,239,"Other"
2013,"watered",225,3.935,257,"Other"
2013,"watered",225,7.985,279,"Iodent"
2013,"watered",220,7.726,233,"Other"
2013,"watered",215,5.815,282,"Lancaster"
2013,"watered",255,5.868,260,"Stiff_Stalk"
2013,"watered",210,6.176,244,"Stiff_Stalk"
2013,"watered",220,5.284,222,"Other"
2013,"watered",215,8.581,233,"Stiff_Stalk"
2013,"watered",235,7.059,238,"Other"
2013,"watered",220,6.324,244,"Other"
2013,"watered",205,8.364,217,"Other"
2013,"watered",180,4.182,265,"Iodent"
2013,"watered",260,10.256,262,"Stiff_Stalk"
2013,"watered",250,6.353,279,"Other"
2013,"watered",265,8.512,265,"Other"
2013,"watered",250,6.793,272,"Stiff_Stalk"
2013,"watered",240,8.096,253,"Other"
2013,"watered",275,9.706,261,"Other"
2013,"watered",240,5.247,256,"Other"
2013,"watered",230,6.235,265,"Iodent"
2013,"watered",260,8.408,262,"Other"
2013,"watered",275,11.714,271,"Stiff_Stalk"
2013,"watered",255,8.404,260,"Other"
2013,"watered",240,8.063,259,"Lancaster"
2013,"watered",260,9.137,274,"Iodent"
2013,"watered",245,7.468,255,"Other"
2013,"watered",225,7.869,282,"Other"
2013,"watered",230,6.482,288,"Lancaster"
2013,"watered",240,7.912,264,"Lancaster"
2013,"watered",245,9.345,249,"Other"
2013,"watered",240,7.822,311,"Stiff_Stalk"
2013,"watered",260,13.09,251,"Stiff_Stalk"
2013,"watered",235,4.893,239,"Other"
2013,"watered",260,8.507,264,"Lancaster"
2013,"watered",250,7.552,242,"Other"
2013,"watered",255,7.577,221,"Other"
2013,"watered",260,9.744,259,"Stiff_Stalk"
2013,"watered",235,8.073,263,"Lancaster"
2013,"watered",255,7.391,245,"Stiff_Stalk"
2013,"watered",235,8.248,219,"Lancaster"
2013,"watered",230,4.721,229,"Other"
2013,"watered",285,9.81,261,"Other"
2013,"watered",255,4.083,175,"Other"
2013,"watered",245,9.249,260,"Other"
2013,"watered",240,10.365,255,"Lancaster"
2013,"watered",270,10.198,257,"Lancaster"
2013,"watered",225,5.737,258,"Other"
2013,"watered",230,5.512,273,"Other"
2013,"watered",275,9.15,256,"Lancaster"
2013,"watered",250,11.316,262,"Lancaster"
2013,"watered",230,8.682,253,"Other"
2013,"watered",250,7.229,270,"Other"
2013,"watered",245,9.578,284,"Iodent"
2013,"watered",255,11.328,291,"Lancaster"
2013,"watered",240,9.333,253,"Other"
2013,"watered",230,10.089,271,"Iodent"
2013,"watered",245,9.359,294,"Lancaster"
2013,"watered",235,6.331,251,"Other"
2013,"watered",255,8.6,286,"Stiff_Stalk"
2013,"watered",275,9.335,240,"Other"
2013,"watered",250,7.661,226,"Other"
2013,"watered",220,5.518,255,"Other"
2013,"watered",220,7.385,266,"Iodent"
2013,"watered",225,9.269,201,"Other"
2013,"watered",250,6.988,252,"Other"
2013,"watered",245,10.914,265,"Lancaster"
2013,"watered",275,9.798,251,"Lancaster"
2013,"watered",220,8.286,268,"Other"
2013,"watered",190,5.05,259,"Stiff_Stalk"
2013,"watered",215,6.839,244,"Iodent"
2013,"watered",215,7.671,255,"Other"
2013,"watered",230,9.583,242,"Lancaster"
2013,"watered",195,5.526,243,"Stiff_Stalk"
2013,"watered",220,7.318,277,"Stiff_Stalk"
2013,"watered",200,8.234,223,"Stiff_Stalk"
2013,"watered",215,6.733,244,"Lancaster"
2013,"watered",230,9.098,263,"Lancaster"
2013,"watered",230,7.484,288,"Other"
2013,"watered",212,7.719,280,"Other"
2013,"watered",235,7.824,271,"Iodent"
2013,"watered",245,10.467,283,"Stiff_Stalk"
2013,"watered",240,7.825,270,"Lancaster"
2013,"watered",220,5.44,280,"Other"
2013,"watered",240,9.314,238,"Other"
2013,"watered",245,8.028,238,"Other"
2013,"watered",275,8.557,262,"Other"
2013,"watered",270,11.025,270,"Stiff_Stalk"
2013,"watered",245,5.51,261,"Iodent"
2013,"watered",270,9.396,250,"Stiff_Stalk"
2013,"watered",295,11.631,254,"Stiff_Stalk"
2013,"watered",255,7.71,235,"Other"
2013,"watered",230,10.442,246,"Other"
2013,"watered",210,8.584,285,"Lancaster"
2013,"watered",245,6.909,259,"Other"
2013,"watered",260,8.127,279,"Stiff_Stalk"
2013,"watered",185,6.153,233,"Lancaster"
2013,"watered",200,7.316,234,"Lancaster"
2013,"watered",210,8.649,258,"Iodent"
2013,"watered",225,10.757,260,"Stiff_Stalk"
2013,"watered",220,6.883,255,"Stiff_Stalk"
2013,"watered",195,7.81,237,"Other"
2013,"watered",205,5.824,219,"Other"
2013,"watered",225,5.982,243,"Iodent"
2013,"watered",185,4.934,266,"Other"
2013,"watered",240,7.873,252,"Iodent"
2013,"watered",235,8.607,226,"Lancaster"
2013,"watered",250,6.9,250,"Other"
2013,"watered",250,8.759,283,"Iodent"
2013,"watered",220,10.774,256,"Iodent"
2013,"watered",235,10.422,277,"Lancaster"
2013,"watered",255,11.776,234,"Lancaster"
2013,"watered",260,7.641,257,"Iodent"
2013,"watered",260,8.541,266,"Other"
2013,"watered",250,7.16,245,"Stiff_Stalk"
2013,"watered",255,9.179,243,"Iodent"
2013,"watered",265,9.065,248,"Stiff_Stalk"
2013,"watered",240,8.22,260,"Iodent"
2013,"watered",250,10.993,230,"Stiff_Stalk"
2013,"watered",235,6.695,276,"Other"
2013,"watered",250,6.037,253,"Other"
2013,"watered",240,9.097,291,"Iodent"
2013,"watered",205,7.707,228,"Stiff_Stalk"
2013,"watered",210,6.18,230,"Stiff_Stalk"
2013,"watered",210,4.393,224,"Other"
2013,"watered",210,7.091,255,"Iodent"
2013,"watered",240,6.856,248,"Lancaster"
2013,"watered",230,6.138,224,"Other"
2013,"watered",210,7.535,295,"Lancaster"
2013,"watered",225,9.381,270,"Stiff_Stalk"
2013,"watered",225,8.203,235,"Other"
2013,"watered",210,5.152,205,"Other"
2013,"watered",235,10.972,272,"Iodent"
2013,"watered",250,8.739,254,"Iodent"
2013,"watered",235,7.771,228,"Other"
2013,"watered",250,8.024,239,"Other"
2013,"watered",225,5.882,235,"Iodent"
2013,"watered",240,7.828,246,"Other"
2013,"watered",240,7.451,269,"Lancaster"
2013,"watered",265,10.946,243,"Lancaster"
2013,"watered",250,7.958,239,"Other"
2013,"watered",220,8.456,267,"Stiff_Stalk"
2013,"watered",165,5.723,239,"Stiff_Stalk"
2013,"watered",165,6.833,232,"Lancaster"
2013,"watered",195,6.918,244,"Other"
2013,"watered",180,6.413,224,"Stiff_Stalk"
2013,"watered",210,7.088,253,"Iodent"
2013,"watered",185,5.165,232,"Other"
2013,"watered",195,6.509,257,"Stiff_Stalk"
2013,"watered",215,5.855,240,"Stiff_Stalk"
2013,"watered",210,7.13,232,"Stiff_Stalk"
2013,"watered",210,6.468,280,"Stiff_Stalk"
2013,"watered",215,6.743,266,"Iodent"
2013,"watered",235,7.853,261,"Lancaster"
2013,"watered",235,7.734,264,"Lancaster"
2013,"watered",240,10.804,270,"Lancaster"
2013,"watered",260,9.466,263,"Other"
2013,"watered",245,9.101,254,"Stiff_Stalk"
2013,"watered",245,7.123,284,"Iodent"
2013,"watered",280,7.492,229,"Other"
2013,"watered",240,7.487,259,"Stiff_Stalk"
2013,"watered",245,9.098,266,"Other"
2013,"watered",250,10.663,249,"Stiff_Stalk"
2013,"watered",260,7.902,295,"Iodent"
2013,"watered",235,9.223,239,"Other"
2013,"watered",250,9.175,266,"Lancaster"
2013,"watered",245,9.079,273,"Iodent"
2013,"watered",180,6.405,254,"Other"
2013,"watered",235,10.283,247,"Stiff_Stalk"
2013,"watered",200,6.657,274,"Other"
2013,"watered",195,6.733,259,"Other"
2013,"watered",210,9.338,226,"Other"
2013,"watered",180,7.196,226,"Other"
2013,"watered",175,7.366,207,"Other"
2013,"watered",205,8.669,238,"Stiff_Stalk"
2013,"watered",190,5.876,206,"Other"
2013,"watered",185,8.677,245,"Iodent"
2013,"watered",175,7.791,206,"Stiff_Stalk"
2013,"watered",200,8.037,258,"Stiff_Stalk"
2013,"watered",185,5.588,209,"Other"
2013,"watered",210,8.985,270,"Stiff_Stalk"
2013,"watered",210,7.411,238,"Iodent"
2013,"watered",230,7.642,270,"Other"
2013,"watered",215,5.743,258,"Other"
2013,"watered",230,5.002,247,"Lancaster"
2013,"watered",235,9.133,244,"Lancaster"
2013,"watered",235,7.316,260,"Iodent"
2013,"watered",225,7.744,280,"Iodent"
2013,"watered",245,11.686,247,"Lancaster"
2013,"watered",215,10.013,240,"Stiff_Stalk"
2013,"watered",240,9.175,266,"Lancaster"
2013,"watered",240,9.134,245,"Stiff_Stalk"
2013,"watered",265,8.839,221,"Other"
2013,"watered",255,8.605,287,"Iodent"
2013,"watered",250,8.922,290,"Iodent"
2013,"watered",225,6.965,236,"Stiff_Stalk"
2013,"watered",210,8.236,234,"Other"
2013,"watered",240,7.553,231,"Stiff_Stalk"
2013,"watered",215,8.076,263,"Iodent"
2013,"watered",220,7.654,223,"Other"
2013,"watered",210,7.329,238,"Stiff_Stalk"
2013,"watered",210,6.344,249,"Stiff_Stalk"
2013,"watered",230,9.148,258,"Stiff_Stalk"
2013,"watered",230,9.719,214,"Other"
2013,"watered",235,7.955,231,"Other"
2013,"watered",235,9.337,250,"Lancaster"
2013,"watered",210,8.097,277,"Other"
2013,"watered",240,7.013,217,"Other"
2013,"watered",250,9.391,278,"Iodent"
2013,"watered",220,5.556,238,"Other"
2013,"watered",260,8.99,253,"Other"
2013,"watered",255,5.434,250,"Other"
2013,"watered",250,10.471,243,"Stiff_Stalk"
2013,"watered",250,9.849,234,"Lancaster"
2013,"watered",245,9.189,255,"Stiff_Stalk"
2013,"watered",250,7.361,260,"Other"
2013,"watered",235,4.092,237,"Other"
2013,"watered",245,12.033,244,"Stiff_Stalk"
2013,"watered",225,6.563,254,"Lancaster"
2013,"watered",265,7.832,222,"Other"
2013,"watered",270,8.616,272,"Iodent"
2013,"watered",255,6.288,232,"Other"
2013,"watered",255,9.868,246,"Other"
2013,"watered",250,8.819,249,"Lancaster"
2013,"watered",260,8.227,269,"Stiff_Stalk"
2013,"watered",230,7.229,193,"Other"
2013,"watered",230,9.991,263,"Stiff_Stalk"
2013,"watered",240,9.066,233,"Other"
2013,"watered",250,10.229,254,"Stiff_Stalk"
2013,"watered",250,7.808,262,"Iodent"
2013,"watered",260,5.833,257,"Other"
2013,"watered",230,8.596,236,"Other"
2013,"watered",250,8.79,262,"Lancaster"
2013,"watered",240,8.547,280,"Iodent"
2013,"watered",250,7.468,269,"Iodent"
2013,"watered",240,7.033,239,"Lancaster"
2013,"watered",245,9.326,242,"Lancaster"
2013,"watered",285,8.988,254,"Iodent"
2013,"watered",225,6.826,246,"Iodent"
2013,"watered",215,9.628,259,"Lancaster"
2013,"watered",215,12.227,231,"Stiff_Stalk"
2013,"watered",215,8.043,215,"Other"
2013,"watered",220,9.105,262,"Lancaster"
2013,"watered",225,9.84,233,"Lancaster"
2013,"watered",205,8.944,233,"Lancaster"
2013,"watered",210,7.179,269,"Other"
2013,"watered",245,7.673,236,"Stiff_Stalk"
2013,"watered",240,8.838,224,"Other"
2013,"watered",245,8.807,268,"Iodent"
2013,"watered",295,9.408,248,"Other"
2013,"watered",250,8.629,252,"Stiff_Stalk"
2013,"watered",245,11.727,262,"Lancaster"
2013,"watered",280,10.078,251,"Other"
2013,"watered",245,7.278,249,"Lancaster"
2013,"watered",255,11.207,253,"Stiff_Stalk"
2013,"watered",275,8.748,256,"Other"
2013,"watered",240,7.732,264,"Stiff_Stalk"
2013,"watered",245,5.724,282,"Other"
2013,"watered",250,7.391,265,"Other"
2013,"watered",270,7.066,226,"Other"
2013,"watered",230,9.391,273,"Lancaster"
2013,"watered",255,11.303,259,"Stiff_Stalk"
2013,"watered",245,10.652,247,"Stiff_Stalk"
2013,"watered",265,4.886,225,"Other"
2013,"watered",230,8.059,260,"Iodent"
2013,"watered",240,6.287,265,"Other"
2013,"watered",245,10.81,222,"Lancaster"
2013,"watered",230,8.032,239,"Stiff_Stalk"
2013,"watered",240,9.931,241,"Lancaster"
2013,"watered",265,8.576,248,"Lancaster"
2013,"watered",260,7.762,263,"Other"
2013,"watered",245,10.106,235,"Iodent"
2013,"watered",240,10.805,255,"Stiff_Stalk"
2013,"watered",245,10.268,248,"Lancaster"
2013,"watered",240,5.687,194,"Other"
2013,"watered",235,8.775,235,"Stiff_Stalk"
2013,"watered",240,10.568,224,"Lancaster"
2013,"watered",235,8.235,244,"Lancaster"
2013,"watered",245,7.454,259,"Other"
2013,"watered",210,7.169,269,"Other"
2013,"watered",245,7.61,246,"Stiff_Stalk"
2013,"watered",245,7.31,253,"Other"
2013,"watered",240,8.365,241,"Stiff_Stalk"
2013,"watered",265,6.821,233,"Lancaster"
2013,"watered",245,11.692,256,"Iodent"
2013,"watered",240,8.538,251,"Stiff_Stalk"
2013,"watered",230,6.357,277,"Other"
2013,"watered",260,10.632,277,"Stiff_Stalk"
2013,"watered",240,9.906,268,"Stiff_Stalk"
2013,"watered",240,8.412,216,"Other"
2013,"watered",260,9.764,264,"Lancaster"
2013,"watered",250,5.017,278,"Other"
2013,"watered",255,10.614,237,"Lancaster"
2013,"watered",240,5.438,256,"Stiff_Stalk"
2013,"watered",265,8.068,261,"Other"
2013,"watered",255,8.609,248,"Other"
2013,"watered",240,8.379,241,"Other"
2013,"watered",230,9.031,237,"Other"
2013,"watered",235,9.641,273,"Stiff_Stalk"
2013,"watered",250,9.393,277,"Other"
2013,"watered",250,7.351,233,"Other"
2013,"watered",230,7.555,251,"Other"
2013,"watered",250,9.548,217,"Other"
2013,"watered",255,8.802,246,"Lancaster"
2013,"watered",235,8.528,253,"Iodent"
2013,"watered",270,6.012,189,"Other"
2013,"watered",275,10.626,263,"Other"
2013,"watered",240,7.629,249,"Stiff_Stalk"
2013,"watered",230,7.832,221,"Other"
2013,"watered",275,6.136,260,"Other"
2013,"watered",255,9.655,273,"Iodent"
2013,"watered",235,7.336,247,"Stiff_Stalk"
2013,"watered",230,8.915,260,"Stiff_Stalk"
2013,"watered",235,6.432,223,"Other"
2013,"watered",260,9.962,259,"Lancaster"
2013,"watered",260,10.278,263,"Other"
2013,"watered",255,6.149,303,"Iodent"
2013,"watered",245,8.087,254,"Lancaster"
2013,"watered",259,7.317,227,"Stiff_Stalk"
2013,"watered",260,7.698,230,"Other"
2013,"watered",250,11.022,266,"Stiff_Stalk"
2013,"watered",230,9.785,274,"Iodent"
2013,"watered",230,8.855,288,"Lancaster"
2013,"watered",225,7.179,276,"Lancaster"
2013,"watered",235,8.507,228,"Other"
2013,"watered",240,9.697,230,"Other"
2013,"watered",240,9.028,255,"Iodent"
2013,"watered",235,8.163,245,"Other"
2013,"watered",230,8.995,237,"Stiff_Stalk"
2013,"watered",240,7.937,269,"Iodent"
2013,"watered",225,8.094,232,"Other"
2013,"watered",230,8.609,243,"Lancaster"
2013,"watered",210,7.605,286,"Stiff_Stalk"
2013,"watered",215,7.354,271,"Iodent"
2013,"watered",230,6.812,271,"Iodent"
2013,"watered",235,9.627,254,"Iodent"
2013,"watered",240,7.226,253,"Lancaster"
2013,"watered",245,7.791,224,"Other"
2013,"watered",230,7.01,249,"Other"
2013,"watered",240,5.468,224,"Other"
2013,"watered",235,11.049,265,"Iodent"
2013,"watered",235,6.745,239,"Lancaster"
2013,"watered",255,10.64,256,"Stiff_Stalk"
2013,"watered",255,7.684,301,"Iodent"
2013,"watered",265,10.335,236,"Stiff_Stalk"
2013,"watered",260,5.612,250,"Other"
2013,"watered",255,9.84,267,"Lancaster"
2013,"watered",250,5.926,283,"Other"
2013,"watered",225,7.794,266,"Other"
2013,"watered",235,9.208,252,"Other"
2013,"watered",230,9.185,262,"Other"
2013,"watered",265,7.146,252,"Other"
2013,"watered",230,9.481,263,"Lancaster"
2013,"watered",245,8.831,247,"Lancaster"
2013,"watered",220,8.036,272,"Lancaster"
2013,"watered",240,10.007,270,"Stiff_Stalk"
2013,"watered",225,7.525,292,"Stiff_Stalk"
2013,"watered",255,8.531,236,"Other"
2013,"watered",255,8.78,301,"Iodent"
2013,"watered",220,9.039,253,"Stiff_Stalk"
2013,"watered",225,5.991,242,"Other"
2013,"watered",200,7.39,238,"Stiff_Stalk"
2013,"watered",275,5.487,217,"Other"
2013,"watered",255,8.506,296,"Iodent"
2013,"watered",265,9.414,229,"Stiff_Stalk"
2013,"watered",265,7.812,232,"Other"
2013,"watered",270,8.291,238,"Other"
2013,"watered",255,6.65,261,"Other"
2013,"watered",265,9.064,274,"Other"
2013,"watered",255,10.764,266,"Stiff_Stalk"
2013,"watered",270,8.484,283,"Lancaster"
2013,"watered",265,7.755,307,"Iodent"
2013,"watered",290,10.916,235,"Other"
2013,"watered",275,8.488,277,"Iodent"
2013,"watered",240,7.2,258,"Other"
2013,"watered",230,7.457,236,"Stiff_Stalk"
2013,"watered",230,5.793,225,"Other"
2013,"watered",255,11.02,268,"Iodent"
2013,"watered",235,5.855,235,"Other"
2013,"watered",240,9.272,246,"Stiff_Stalk"
2013,"watered",275,7.433,236,"Stiff_Stalk"
2013,"watered",265,7.694,225,"Other"
2013,"watered",270,10.317,247,"Stiff_Stalk"
2013,"watered",245,5.956,251,"Iodent"
2013,"watered",225,6.489,282,"Other"
2013,"watered",230,7.913,278,"Other"
2013,"watered",280,7.527,256,"Lancaster"
2013,"watered",265,11.768,266,"Iodent"
2013,"watered",260,4.73,267,"Other"
2013,"watered",265,5.914,283,"Other"
2013,"watered",270,9.686,263,"Lancaster"
2013,"watered",260,8.082,255,"Other"
2013,"watered",275,6.945,297,"Iodent"
2013,"watered",265,10.969,254,"Iodent"
2013,"watered",300,11.263,254,"Stiff_Stalk"
2013,"watered",245,7.082,285,"Stiff_Stalk"
2013,"watered",270,9.466,263,"Iodent"
2013,"watered",250,9.853,272,"Other"
2013,"watered",255,10.341,271,"Stiff_Stalk"
2013,"watered",245,8.511,258,"Other"
2013,"watered",255,11.631,251,"Stiff_Stalk"
2013,"watered",260,6.123,251,"Other"
2013,"watered",245,3.507,248,"Other"
2013,"watered",240,10.054,241,"Stiff_Stalk"
2013,"watered",250,7.007,263,"Iodent"
2013,"watered",260,7.219,265,"Iodent"
2013,"watered",255,7.753,239,"Lancaster"
2013,"watered",230,5.526,264,"Stiff_Stalk"
2013,"watered",275,8.73,259,"Stiff_Stalk"
2013,"watered",255,10.497,261,"Stiff_Stalk"
2013,"watered",250,7.677,297,"Other"
2013,"watered",175,6.626,232,"Iodent"
2013,"watered",220,5.706,270,"Stiff_Stalk"
2013,"watered",245,9.607,246,"Stiff_Stalk"
2013,"watered",270,4.527,255,"Other"
2013,"watered",240,8.842,226,"Stiff_Stalk"
2013,"watered",255,9.124,273,"Lancaster"
2013,"watered",245,9.032,249,"Iodent"
2013,"watered",245,6.875,235,"Other"
2013,"watered",240,6.905,288,"Other"
2013,"watered",250,5.476,243,"Other"
2013,"watered",250,8.483,275,"Iodent"
2013,"watered",265,9.47,281,"Other"
2013,"watered",265,7.363,234,"Other"
2013,"watered",260,9.16,237,"Other"
2013,"watered",260,6.791,283,"Other"
2013,"watered",260,10.588,220,"Other"
2013,"watered",285,7.78,227,"Other"
2013,"watered",265,8.025,288,"Iodent"
2013,"watered",245,8.101,252,"Stiff_Stalk"
2013,"watered",250,8.677,253,"Iodent"
2013,"watered",255,6.59,277,"Other"
2013,"watered",245,8.655,237,"Other"
2013,"watered",245,9.012,262,"Stiff_Stalk"
2013,"watered",250,5.928,268,"Other"
2013,"watered",285,6.316,223,"Other"
2013,"watered",205,7.313,239,"Lancaster"
2013,"watered",210,5.9,200,"Other"
2013,"watered",195,8.044,222,"Stiff_Stalk"
2013,"watered",190,5.453,252,"Other"
2013,"watered",210,6.537,291,"Iodent"
2013,"watered",210,6.935,267,"Iodent"
2013,"watered",200,9.804,225,"Other"
2013,"watered",210,6.89,258,"Other"
2013,"watered",230,9.227,294,"Lancaster"
2013,"watered",225,9.938,274,"Lancaster"
